customer_id,first_name,last_name,gender,date_of_birth,age,email,phone_number,address,city_id,city_name,state_id,pin_code,city_tier,region_id,occupation,annual_income_inr,customer_segment,product_line,plan_id,acquisition_channel,acquisition_date,tenure_months,customer_status,churn_date
C0015863,Geeta,Shinde,Female,31-03-1990,36,geeta.shinde952@outlook.com,+919870847172,"House No. 281, Civil Lines Colony, Bhubaneswar",CT0022,Bhubaneswar,ST023,751391,Tier-2,RG04,Auto/Cab Driver,286089.0,Premium,Postpaid Mobile,PL010,Referral,15-01-2024,13,Churned,03-03-2025
C0015864,Praveen,Pradhan,Male,01-04-1963,63,praveen.pradhan550@hotmail.com,+916094729513,"Apartment 94, Old Cross, Hyderabad",CT0006,Hyderabad,ST019,500321,Metro,RG03,Retired,338608.0,Value,Postpaid Mobile,PL007,Retail Store,14-06-2023,10,Churned,08-05-2024
C0015865,Ritika,Aggarwal,Female,31-03-1984,42,ritika.aggarwal602@yahoo.in,+918951250379,"House No. 12, Indira Colony, New Delhi",CT0001,New Delhi,ST001,110762,Metro,RG01,Retired,580413.0,Premium,Postpaid Mobile,PL009,Tele-sales,03-06-2021,57,Active,
C0015866,Sita,Mehta,Female,31-03-1977,49,sita.mehta671@outlook.com,+917328892912,"Plot 204, Model Town Layout, Chennai",CT0004,Chennai,ST016,600453,Metro,RG03,Auto/Cab Driver,225173.0,Premium,Prepaid Mobile,PL006,Field Agent,06-01-2018,98,Active,
C0015867,Lakshmi,Gaikwad,Female,31-03-2008,18,lakshmi.gaikwad691@hotmail.com,+916743838701,"Flat 318, Industrial Street, Kolkata",CT0005,Kolkata,ST022,700726,Metro,RG04,Factory Worker,259226.0,Premium,Prepaid Mobile,PL006,Retail Store,01-06-2015,129,Active,
C0015868,Rahul,Pathan,Male,31-03-1970,56,rahul.pathan531@rediffmail.com,+917272858819,"Apartment 158, Old Layout, Bengaluru",CT0003,Bengaluru,ST015,560893,Metro,RG03,Farmer,251986.0,Premium,Prepaid Mobile,PL006,Tele-sales,21-01-2017,110,Active,
C0015869,Krishna,Chandran,Male,31-03-1996,30,krishna.chandran416@rediffmail.com,+919188025287,"Flat 23, Indira Layout, Noida",CT0010,Noida,ST004,201367,Metro,RG01,Retail Shopkeeper,573735.0,Premium,OTT Bundles,PL020,Partner/Reseller,26-12-2015,123,Active,
C0015870,Aryan,Achar,Male,31-03-1992,34,,+918449237155,"Plot 147, Vivekananda Nagar, Bhagalpur",CT0056,Bhagalpur,ST024,812103,Tier-3,RG04,Retail Shopkeeper,323890.0,Premium,Fiber Broadband,PL016,Tele-sales,01-09-2018,90,Active,
C0015871,Aakash,Murthy,Male,31-03-1986,40,aakash.murthy863@rediffmail.com,+917219609909,"Shop No. 155, Lakshmi Cross, Nashik",CT0030,Nashik,ST010,422958,Tier-2,RG02,Factory Worker,346134.0,Value,Postpaid Mobile,PL007,Retail Store,03-09-2015,66,Churned,17-03-2021
C0015872,Rajesh,Pillai,Male,31-03-1988,38,,+916824926148,"House No. 213, Park View Cross, Kochi",CT0017,Kochi,ST017,682849,Tier-2,RG03,Homemaker,58074.0,Mass,Prepaid Mobile,PL002,Field Agent,14-02-2023,37,Active,
C0015873,Siddharth,Ahmed,Male,31-03-1994,32,siddharth.ahmed30@outlook.com,+916859216431,"Villa 197, Janpath Cross, Gurugram",CT0009,Gurugram,ST002,122570,Metro,RG01,Operations Manager,1043281.0,Premium,Prepaid Mobile,PL006,Tele-sales,05-12-2019,75,Active,
C0015874,Meera,Bhattacharya,Female,31-03-1964,62,meera.bhattacharya580@gmail.com,+917305436155,"Villa 127, Janpath Nagar, Jammu",CT0062,Jammu,ST008,180688,Tier-3,RG01,Sales Executive,599804.0,Premium,OTT Bundles,PL020,Partner/Reseller,10-12-2025,3,Active,
C0015875,Ramesh,Mehta,Male,31-03-1992,34,ramesh.mehta624@rediffmail.com,+917412109839,"Flat 176, Lake Cross, Noida",CT0010,Noidaa,ST004,201120,Metro,RG01,Small Business Owner,1616608.0,Value,Prepaid Mobile,PL005,Field Agent,01-01-2014,146,Active,
C0015876,Shreya,Shinde,Female,31-03-1988,38,shreya.shinde571@gmail.com,+919216181229,"Villa 124, Tilak Road, Jamshedpur",CT0058,Jamshedpur,ST025,831243,Tier-3,RG04,Homemaker,26086.0,Value,Prepaid Mobile,PL004,Field Agent,17-12-2018,87,Active,
C0015877,Padma,Bhat,Female,31-03-1992,34,padma.bhat994@outlook.com,+916557307980,"House No. 1, Green Park Sector, Kanpur",CT0036,Kanpur,ST004,208564,Tier-2,RG01,Data Analyst,765541.0,Premium,Postpaid Mobile,PL008,Tele-sales,30-03-2018,96,Active,
C0015878,Arjun,Bansal,Male,01-04-1983,43,arjun.bansal341@yahoo.in,+917714304918,"Shop No. 38, Old Sector, Jammu",CT0062,Jammu,ST008,180603,Tier-3,RG01,Factory Worker,447028.0,Enterprise,Enterprise,PL021,Online,07-07-2022,44,Active,
C0015879,Ravi,Mohanty,Male,31-03-1976,50,ravi.mohanty320@rediffmail.com,+918922176401,"Shop No. 172, Vasant Street, Jodhpur",CT0035,Jodhpur,ST005,342263,Tier-2,RG01,Delivery Partner,383651.0,Premium,Postpaid Mobile,PL008,Partner/Reseller,04-06-2020,69,Active,
C0015880,Tarun,Reddy,Male,31-03-1986,40,tarun.reddy716@gmail.com,+916483321069,"Flat 255, Hill Phase, Ludhiana",CT0031,Ludhiana,ST003,141408,Tier-2,RG01,Student,97902.0,Mass,Prepaid Mobile,PL002,Online,13-01-2015,134,Active,
C0015881,Sita,Ansari,Female,01-04-1979,47,sita.ansari357@outlook.com,+918770258495,"Shop No. 128, Park View Road, Kota",CT0050,Kota,ST005,324942,Tier-3,RG01,Marketing Manager,1238864.0,Mass,Prepaid Mobile,PL002,Retail Store,12-12-2019,75,Active,
C0015882,Faisal,Pandey,Male,31-03-1990,36,faisal.pandey317@rediffmail.com,+919673952702,"Apartment 140, Nehru Phase, Thiruvananthapuram",CT0034,Thiruvananthapuram,ST017,695347,Tier-2,RG03,Lawyer,598570.0,Mass,Prepaid Mobile,PL002,Retail Store,07-08-2021,55,Active,
C0015883,Aishwarya,Mohanty,Female,01-04-1983,43,aishwarya.mohanty37@outlook.com,+917279739838,"Flat 256, Park View Phase, Bikaner",CT0051,Bikaner,ST005,334648,Tier-3,RG01,Retired,,Value,Fiber Broadband,PL015,Online,01-01-2014,146,Active,
C0015884,Zaid,Mohanty,Male,31-03-1984,42,zaid.mohanty365@yahoo.in,+919645970691,"Apartment 297, Model Town Lane, Shimla",CT0061,Shimla,ST007,171258,Tier-3,RG01,Data Analyst,1430936.0,Value,Prepaid Mobile,PL005,Retail Store,26-08-2017,103,Active,
C0015885,Harish,Joshi,Male,31-03-1953,73,harish.joshi869@rediffmail.com,+919783582981,"Door No. 123, Green Park Layout, Vadodara",CT0020,Vadodara,ST011,390257,Tier-2,RG02,Freelancer,316950.0,Value,Prepaid Mobile,PL005,Online,01-01-2014,146,Active,
C0015886,Kiara,Sen,Female,01-04-1995,31,,+917895917304,"Plot 61, Vasant Sector, Varanasi",CT0037,Varanasi,ST004,221521,Tier-2,RG01,Sales Executive,596307.0,Premium,Prepaid Mobile,PL006,Field Agent,01-01-2014,146,Active,
C0015887,Lakshmi,Achar,Female,01-04-1979,47,lakshmi.achar816@outlook.com,+919459110268,"Flat 160, Patel Colony, Aurangabad",CT0038,Aurangabad,ST010,431634,Tier-2,RG02,Student,39550.0,Premium,Postpaid Mobile,PL010,Online,17-12-2024,15,Active,
C0015888,Sridevi,Sheikh,Female,31-03-2002,24,sridevi.sheikh640@gmail.com,+917755803934,"Flat 291, Nehru Street, Guwahati",CT0024,Guwahati,ST026,781555,Tier-2,RG04,Marketing Manager,1298338.0,Premium,5G,PL014,Retail Store,01-09-2016,114,Active,
C0015889,Sana,Das,Female,31-03-1976,50,sana.das167@outlook.com,+916734888147,"Flat 1, Old Sector, Jammu",CT0062,Jammu,ST008,180665,Tier-3,RG01,Auto/Cab Driver,322505.0,Mass,Prepaid Mobile,PL001,Tele-sales,20-07-2020,68,Active,
C0015890,Praveen,Mehta,Male,31-03-2000,26,praveen.mehta589@rediffmail.com,+918652836353,"Plot 101, Park View Cross, Nagpur",CT0015,Nagpur,ST010,440974,Tier-2,RG02,HR Executive,542129.0,Premium,Postpaid Mobile,PL011,Online,01-01-2014,146,Active,
C0015891,Isha,Chopra,Female,31-03-2006,20,,+918209652364,"Flat 315, Industrial Sector, Vadodara",CT0020,Vaadodara,ST011,390185,Tier-2,RG02,Self Employed,787276.0,Enterprise,IoT Solutions,PL023,Online,01-01-2025,7,Churned,17-08-2025
C0015892,Suresh,Aggarwal,Male,01-04-1983,43,suresh.aggarwal35@gmail.com,+918214772855,"Apartment 294, Park View Street, Aizawl",CT0067,Aizawl,ST032,796484,Tier-3,RG04,Sales Executive,579287.0,Value,Prepaid Mobile,PL004,Online,09-02-2020,73,Active,
C0015893,Sneha,Chatterjee,Female,31-03-2008,18,sneha.chatterjee410@gmail.com,+917599130740,"Apartment 113, Krishna Sector, Mumbai",CT0002,Mumbai,ST010,400979,Metro,RG02,Government Employee,880418.0,Value,Postpaid Mobile,PL007,Field Agent,12-08-2022,43,Active,
C0015894,Sana,Nayak,Female,31-03-1993,33,sana.nayak577@gmail.com,+918138717072,"Villa 116, Subhash Street, New Delhi",CT0001,New Delhi,ST001,110374,Metro,RG01,Police Officer,569669.0,Value,Prepaid Mobile,PL004,Field Agent,23-09-2017,102,Active,
C0015895,Vikram,Rao,Male,31-03-2000,26,vikram.rao639@yahoo.in,+916554042430,"Door No. 67, Nehru Marg, Amritsar",CT0032,Amritsar,ST003,143477,Tier-2,RG01,HR Executive,763685.0,Premium,Postpaid Mobile,PL011,Online,04-03-2022,48,Active,
C0015896,Ramesh,Ansari,Male,31-03-1996,30,ramesh.ansari298@hotmail.com,+916652487279,"Door No. 285, Industrial Road, Varanasi",CT0037,Varanasi,ST004,221518,Tier-2,RG01,Retail Shopkeeper,392359.0,Value,Prepaid Mobile,PL003,Referral,18-07-2025,8,Active,
C0015897,Anjali,Sarkar,Female,31-03-1988,38,anjali.sarkar742@rediffmail.com,+918697329166,"Shop No. 336, Lakshmi Cross, Lucknow",CT0012,Lucknow,ST004,226180,Tier-2,RG01,Bank Officer,1149708.0,Premium,Fiber Broadband,PL016,Online,01-01-2014,146,Active,
C0015898,Kabir,Pathan,Male,01-04-1967,59,kabir.pathan769@hotmail.com,+919949853441,"Villa 365, Patel Phase, Bikaner",CT0051,Bikaner,ST005,334891,Tier-3,RG01,School Teacher,403457.0,Value,Prepaid Mobile,PL004,Field Agent,23-05-2020,28,Churned,09-10-2022
C0015899,Sita,Dubey,Female,31-03-1996,30,sita.dubey530@hotmail.com,+916483934739,"Plot 280, Garden Sector, Ajmer",CT0040,Ajmer,ST005,305888,Tier-3,RG01,Homemaker,31692.0,Premium,5G,PL013,Online,27-12-2017,99,Active,
C0015900,Anita,Parmar,Female,31-03-2004,22,anita.parmar334@gmail.com,+916866349975,"Shop No. 16, Model Town Nagar, Noida",CT0010,Noida,ST004,201761,Metro,RG01,Lawyer,1349304.0,Premium,5G,PL014,Retail Store,01-02-2024,22,Churned,09-12-2025
C0015901,Harish,Shetty,Male,01-04-1975,51,harish.shetty239@hotmail.com,+919590252972,"Flat 150, Vasant Phase, Hubballi",CT0047,Hubballi,ST015,580907,Tier-3,RG03,Freelancer,922700.0,Value,Prepaid Mobile,PL004,Partner/Reseller,14-12-2016,111,Active,
C0015902,Sunita,Parmar,Female,31-03-1986,40,sunita.parmar342@gmail.com,+919771371418,"Shop No. 319, Nehru Road, Chennai",CT0004,Chennai,ST016,600587,Metro,RG03,Data Analyst,910680.0,Premium,OTT Bundles,PL020,Field Agent,29-03-2014,144,Active,
C0015903,Bhavana,Shaikh,Female,31-03-1985,41,bhavana.shaikh828@rediffmail.com,+916400629141,"Door No. 364, Rajaji Colony, Vadodara",CT0020,Vadodara,ST011,390144,Tier-2,RG02,Sales Executive,895762.0,Premium,Postpaid Mobile,PL011,Online,01-01-2014,146,Active,
C0015904,Karthik,Bhosale,Male,31-03-1994,32,karthik.bhosale211@hotmail.com,+916743847163,"House No. 204, Industrial Street, Raipur",CT0026,Raipur,ST027,492484,Tier-2,RG04,Homemaker,68432.0,Mass,Prepaid Mobile,PL001,Referral,09-05-2017,84,Churned,25-05-2024
C0015905,Ishaan,Shaikh,Male,31-03-1981,45,ishaan.shaikh750@hotmail.com,+917238828494,"Flat 274, Krishna Sector, Surat",CT0019,Surat,ST011,395263,Tier-2,RG02,Farmer,440358.0,Premium,Fiber Broadband,PL017,Referral,06-10-2019,77,Active,
C0015906,Aditya,Hegde,Male,31-03-1997,29,aditya.hegde581@rediffmail.com,+919287969454,"House No. 274, Vivekananda Lane, Gangtok",CT0068,Gangtok,ST028,737263,Tier-3,RG04,Delivery Partner,308534.0,Premium,5G,PL012,Retail Store,18-10-2022,41,Active,
C0015907,Aarav,Deshmukh,Male,31-03-2008,18,aarav.deshmukh439@outlook.com,+917013466693,"Plot 362, Park View Layout, Ludhiana",CT0031,Ludhiana,ST003,141469,Tier-2,RG01,Delivery Partner,378704.0,Premium,Postpaid Mobile,PL008,Partner/Reseller,24-07-2022,44,Active,
C0015908,Rekha,Paul,Female,31-03-1998,28,rekha.paul427@outlook.com,+916207658915,"Flat 325, New Layout, Hubballi",CT0047,Hubballi,ST015,580548,Tier-3,RG03,School Teacher,621050.0,Mass,Prepaid Mobile,PL001,Tele-sales,20-10-2018,89,Active,
C0015909,Rekha,Mahanta,Female,31-03-1976,50,rekha.mahanta309@hotmail.com,+918963663689,"Flat 64, Lake Cross, Thiruvananthapuram",CT0034,Thiruvananthapuram,ST017,695223,Tier-2,RG03,Marketing Manager,666147.0,Premium,5G,PL013,Tele-sales,26-11-2020,64,Active,
C0015910,Pooja,Mehta,Female,31-03-1984,42,pooja.mehta435@rediffmail.com,+916914998772,"House No. 369, Rajaji Layout, Patna",CT0021,Patna,ST024,800995,Tier-2,RG04,Auto/Cab Driver,454269.0,Mass,Prepaid Mobile,PL001,Partner/Reseller,10-11-2020,64,Active,
C0015911,Deepak,Ahmed,Male,01-04-1983,43,deepak.ahmed190@gmail.com,+916763754880,"House No. 19, Model Town Lane, New Delhi",CT0001,New Delhi,ST001,110871,Metro,RG01,Software Engineer,2542281.0,Premium,OTT Bundles,PL020,Tele-sales,29-09-2018,90,Active,
C0015912,Geeta,Pillai,Female,31-03-2008,18,geeta.pillai819@yahoo.in,+917751866797,"Villa 235, Rajaji Road, Gurugram",CT0009,Gurugram,ST002,122248,Metro,RG01,Retired,852292.0,Premium,5G,PL013,Online,28-09-2018,13,Churned,13-11-2019
C0015913,Aadhya,Varma,Female,31-03-1970,56,,+919011632586,"House No. 355, Hill Road, Kolkata",CT0005,Kolkata,ST022,700741,Metro,RG04,Homemaker,196230.0,Mass,Prepaid Mobile,PL002,Retail Store,11-05-2021,52,Churned,28-09-2025
C0015914,Ankit,Mehta,Male,31-03-1993,33,ankit.mehta214@outlook.com,+916771090976,"Plot 45, Gandhi Phase, Ahmedabad",CT0008,Ahmedabad,ST011,380236,Metro,RG02,Government Employee,389459.0,Premium,5G,PL013,Referral,26-08-2016,115,Active,
C0015915,Kabir,Chandran,Male,31-03-1977,49,kabir.chandran488@rediffmail.com,+919764159493,"Plot 274, Krishna Phase, Dehradun",CT0033,Dehradun,ST006,248536,Tier-2,RG01,Student,16590.0,Value,Prepaid Mobile,PL005,Tele-sales,27-05-2014,142,Active,
C0015916,Zara,Deshmukh,Female,31-03-1988,38,zara.deshmukh61@gmail.com,+916667958505,"Shop No. 371, New Nagar, Aurangabad",CT0038,Aurangabad,ST010,431372,Tier-2,RG02,Auto/Cab Driver,412928.0,Mass,Prepaid Mobile,PL002,Partner/Reseller,28-09-2019,73,Churned,30-10-2025
C0015917,Anil,Patel,Male,01-04-2003,23,anil.patel746@rediffmail.com,+916390699810,"Door No. 282, Shivaji Layout, Mysuru",CT0027,Mysuru,ST015,570598,Tier-2,RG03,Farmer,159249.0,Premium,5G,PL014,Field Agent,09-03-2017,108,Active,
C0015918,Praveen,Borah,Male,31-03-1986,40,praveen.borah595@hotmail.com,+917095041924,"Apartment 114, Old Colony, New Delhi",CT0001,New Delhi,ST001,110615,Metro,RG01,Freelancer,450058.0,Value,Prepaid Mobile,PL005,Referral,01-01-2014,146,Active,
C0015919,Zaid,Mukherjee,Male,01-04-1991,35,zaid.mukherjee656@hotmail.com,+918115068623,"House No. 300, Vivekananda Lane, New Delhi",CT0001,New Delhi,ST001,110840,Metro,RG01,School Teacher,279618.0,Value,Prepaid Mobile,PL005,App Self-Service,19-03-2018,24,Churned,13-04-2020
C0015920,Radha,Shetty,Female,31-03-1988,38,radha.shetty772@hotmail.com,+919085984271,"House No. 292, Lake Lane, Hyderabad",CT0006,Hyderabad,ST019,500868,Metro,RG03,Software Engineer,2621129.0,Value,Prepaid Mobile,PL004,Retail Store,17-08-2025,7,Active,
C0015921,Vikram,More,Male,31-03-1997,29,vikram.more163@gmail.com,+917135341410,"Door No. 248, Civil Lines Layout, Aizawl",CT0067,Aizawl,ST032,796212,Tier-3,RG04,Homemaker,43394.0,Mass,Prepaid Mobile,PL002,Online,22-02-2022,49,Active,
C0015922,Abhishek,Bhat,Male,01-04-1995,31,abhishek.bhat870@outlook.com,+917582647550,"Door No. 29, MG Road, Kanpur",CT0036,Kanpur,ST004,4196,Tier-2,RG01,Chartered Accountant,2259668.0,Value,OTT Bundles,PL019,Field Agent,23-12-2021,51,Active,
C0015923,Ishaan,Mahanta,Male,01-04-1979,47,ishaan.mahanta854@outlook.com,+918579938721,"Shop No. 98, New Cross, Mysuru",CT0027,Mysuru,ST015,570482,Tier-2,RG03,Freelancer,1386584.0,Value,Prepaid Mobile,PL003,Online,29-11-2018,88,Active,
C0015924,Sahil,Mohanty,Male,01-04-1999,27,sahil.mohanty909@yahoo.in,+918399933045,"Plot 216, Green Park Lane, Aizawl",CT0067,Aizawl,ST032,796086,Tier-3,RG04,School Teacher,595728.0,Premium,5G,PL012,App Self-Service,17-05-2015,130,Active,
C0015925,Suresh,Pradhan,Male,31-03-1988,38,suresh.pradhan255@hotmail.com,+916981244744,"Door No. 191, Shivaji Marg, Vadodara",CT0020,Vadodara,ST011,390600,Tier-2,RG02,Retail Shopkeeper,718217.0,Premium,Postpaid Mobile,PL008,Retail Store,26-09-2014,138,Active,
C0015926,Asha,Parmar,Female,31-03-1974,52,asha.parmar343@rediffmail.com,+918577643434,"Apartment 332, Industrial Phase, Ahmedabad",CT0008,Ahmedabad,ST011,380587,Metro,RG02,Retired,898282.0,Premium,Fiber Broadband,PL018,Tele-sales,26-10-2017,101,Active,
C0015927,Bhavana,Sheikh,Female,31-03-2006,20,bhavana.sheikh497@yahoo.in,+919599856309,"Door No. 46, Patel Sector, Mumbai",CT0002,Mumbai,ST010,400814,Metro,RG02,Auto/Cab Driver,,Premium,Smart Home,PL025,Retail Store,15-10-2024,17,Active,
C0015928,Riya,Rastogi,Female,31-03-2000,26,riya.rastogi176@gmail.com,+917503703126,"Villa 362, Krishna Colony, Indore",CT0013,INDORE,ST012,452553,Tier-2,RG02,Auto/Cab Driver,379009.0,Premium,Postpaid Mobile,PL008,Partner/Reseller,22-08-2025,7,Active,
C0015929,Diya,Tiwari,Female,31-03-1998,28,diya.tiwari644@gmail.com,+916289496773,"House No. 22, Tilak Marg, Bhubaneswar",CT0022,Bhubaneswar,ST023,751586,Tier-2,RG04,Doctor,,Mass,Prepaid Mobile,PL002,Online,17-05-2025,10,Active,
C0015930,Devansh,Chakraborty,Male,31-03-2004,22,,+917623154343,"Plot 106, New Street, Agra",CT0039,Agra,ST004,282661,Tier-3,RG01,Bank Officer,1296213.0,Enterprise,IoT Solutions,PL024,Online,2017/10/11,36,Churned,19-10-2020
C0015931,Aarav,Pradhan,Male,31-03-1994,32,aarav.pradhan766@yahoo.in,+919783210167,"Flat 227, Vasant Cross, Raipur",CT0026,Raipur,ST027,492761,Tier-2,RG04,Auto/Cab Driver,,Premium,Smart Home,PL025,Online,11-09-2018,90,Active,
C0015932,Pankaj,Pillai,Male,31-03-1996,30,pankaj.pillai855@hotmail.com,+918298152671,"Shop No. 114, Krishna Colony, Coimbatore",CT0016,Coimbatore,ST016,641224,Tier-2,RG03,Doctor,3748946.0,Premium,Fiber Broadband,PL017,Retail Store,01-01-2014,146,Active,
C0015933,Asha,Jadhav,Female,31-03-1994,32,asha.jadhav76@rediffmail.com,+916471284649,"Apartment 50, Subhash Phase, Nashik",CT0030,Nashik,ST010,422114,Tier-2,RG02,HR Executive,837913.0,Enterprise,Enterprise,PL021,Referral,01-01-2014,146,Active,
C0015934,Ankit,Paul,Male,31-03-2008,18,ankit.paul83@rediffmail.com,+918448418830,"House No. 136, MG Sector, Guwahati",CT0024,Guwahati,ST026,781302,Tier-2,RG04,Farmer,336687.0,Premium,Prepaid Mobile,PL006,Referral,21-06-2021,57,Active,
C0015935,Lata,Chatterjee,Female,31-03-1992,34,lata.chatterjee261@hotmail.com,+918088011352,"Flat 329, Janpath Road, Pune",CT0007,Pune,ST010,411338,Metro,RG02,Doctor,1870961.0,Value,Prepaid Mobile,PL004,Referral,12-02-2019,85,Active,
C0015936,Megha,Murthy,Female,01-04-2003,23,megha.murthy17@hotmail.com,+917991233878,"House No. 276, Vivekananda Nagar, Coimbatore",CT0016,Coimbatore,ST016,641594,Tier-2,RG03,Chartered Accountant,2830115.0,Premium,Postpaid Mobile,PL010,Online,07-08-2024,2,Churned,24-10-2024
C0015937,Ankit,Hussain,Male,31-03-1982,44,ankit.hussain627@hotmail.com,+917038571145,"Door No. 354, Vivekananda Lane, Aurangabad",CT0038,Aurangabad,ST010,431787,Tier-2,RG02,Self Employed,1888988.0,Value,Prepaid Mobile,PL005,Online,31-12-2017,98,Active,
C0015938,Ayaan,Solanki,Male,31-03-1998,28,ayaan.solanki142@gmail.com,+919656624164,"Shop No. 395, Industrial Street, Bilaspur",CT0059,Bilaspur,ST027,495615,Tier-3,RG04,Data Analyst,657536.0,Premium,Prepaid Mobile,PL006,Field Agent,01-01-2014,146,Active,
C0015939,Anjali,Chakraborty,Female,01-04-1987,39,,+916065635608,"Flat 224, Garden Phase, Aizawl",CT0067,Aizawl,ST032,796642,Tier-3,RG04,Police Officer,993490.0,Enterprise,IoT Solutions,PL023,Field Agent,22-04-2018,95,Active,
C0015940,Kavitha,Chandran,Female,31-03-1981,45,user288_at_mail,+916935630207,"Villa 389, Old Colony, Gwalior",CT0048,Gwalior,ST012,474145,Tier-3,RG02,Retail Shopkeeper,656697.0,Value,Prepaid Mobile,PL005,Partner/Reseller,01-01-2014,146,Active,
C0015941,Sneha,Vyas,Female,31-03-2000,26,sneha.vyas827@outlook.com,+918518050508,"Flat 151, Subhash Nagar, Thiruvananthapuram",CT0034,Thiruvananthapuram,ST017,695209,Tier-2,RG03,School Teacher,434868.0,Value,Prepaid Mobile,PL004,Referral,09-11-2025,4,Active,
C0015942,Aryan,Menon,Male,31-03-1986,40,aryan.menon398@gmail.com,+917056609382,"Plot 141, Gandhi Nagar, Jamshedpur",CT0058,Jamshedpur,ST025,831228,Tier-3,RG04,HR Executive,438698.0,Premium,Fiber Broadband,PL016,Field Agent,28-04-2023,35,Active,
C0015943,Kabir,Parmar,Male,31-03-1982,44,kabir.parmar913@hotmail.com,+916917230657,"Plot 384, Tilak Road, Mumbai",CT0002,Mumbai,ST010,400666,Metro,RG02,Freelancer,1123977.0,Mass,Prepaid Mobile,PL002,Referral,14-11-2014,136,Active,
C0015944,Gopal,Sahoo,Male,31-03-1982,44,gopal.sahoo386@rediffmail.com,+918993221213,"Apartment 251, Lake Lane, Ranchi",CT0025,Ranchi,ST025,834711,Tier-2,RG04,Data Analyst,692400.0,Mass,Prepaid Mobile,PL002,Retail Store,25-07-2021,56,Active,
C0015945,Aryan,Mirza,Male,31-03-1978,48,aryan.mirza510@yahoo.in,+919390050131,"Plot 75, Park View Colony, Ludhiana",CT0031,Ludhiana,ST003,141188,Tier-2,RG01,Chartered Accountant,791300.0,Premium,Postpaid Mobile,PL010,Field Agent,11-07-2015,128,Active,
C0015946,Aanya,Gowda,Female,31-03-1990,36,aanya.gowda680@yahoo.in,+917703886517,"Flat 164, Shivaji Marg, New Delhi",CT0001,New Delhi,ST001,110017,Metro,RG01,Lawyer,1856923.0,Value,Prepaid Mobile,PL003,Retail Store,22-07-2020,68,Active,
C0015947,Praveen,Deshmukh,Male,01-04-1995,31,praveen.deshmukh634@outlook.com,+918716522726,"Villa 82, Model Town Cross, Chennai",CT0004,Chennai,ST016,600219,Metro,RG03,Delivery Partner,,Premium,5G,PL014,Partner/Reseller,04-11-2025,4,Active,
C0015948,Swati,Chakraborty,Female,31-03-1984,42,swati.chakraborty715@outlook.com,+918605400869,"Flat 166, Patel Road, Cuttack",CT0054,Cuttack,ST023,753963,Tier-3,RG04,Auto/Cab Driver,243959.0,Enterprise,Enterprise,PL022,Field Agent,17-05-2014,142,Active,
C0015949,Sunil,Nayak,Male,31-03-1994,32,sunil.nayak898@rediffmail.com,+918259357424,"Apartment 242, Subhash Marg, Amritsar",CT0032,Amritsar,ST003,143108,Tier-2,RG01,Civil Engineer,812649.0,Mass,Prepaid Mobile,PL002,Retail Store,31-12-2024,6,Churned,11-07-2025
C0015950,Venkat,Deshmukh,Male,31-03-1997,29,venkat.deshmukh204@gmail.com,+918127691755,"Plot 88, Janpath Cross, Lucknow",CT0012,Lucknow,ST004,226111,Tier-2,RG01,School Teacher,738187.0,Value,Prepaid Mobile,PL004,Retail Store,31-12-2022,38,Active,
C0015951,Sarika,Dubey,Female,01-04-1999,27,sarika.dubey961@hotmail.com,+919828392737,"House No. 54, Park View Street, New Delhi",CT0001,NEW DELHI,ST001,110654,Metro,RG01,Government Employee,1056325.0,Mass,Prepaid Mobile,PL001,Retail Store,28-06-2019,81,Active,
C0015952,Zara,Sheikh,Female,01-04-1979,47,zara.sheikh152@yahoo.in,+916714356544,"Villa 283, Subhash Lane, Bhopal",CT0014,Bhopal,ST012,462240,Tier-2,RG02,Data Analyst,1086006.0,Mass,Prepaid Mobile,PL002,Online,10-07-2021,19,Churned,17-02-2023
C0015953,Ishaan,Nayak,Male,31-03-1997,29,ishaan.nayak110@rediffmail.com,+917919562450,"Door No. 115, Green Park Marg, Gurugram",CT0009,Gurugram,ST002,122052,Metro,RG01,Factory Worker,349695.0,Premium,Postpaid Mobile,PL008,Online,21-01-2022,50,Active,
C0015954,Lata,Ansari,Female,31-03-1994,32,lata.ansari459@hotmail.com,+917563793716,"Shop No. 114, Industrial Street, Gurugram",CT0009,Gurugram,ST002,122317,Metro,RG01,Nurse,571091.0,Value,Prepaid Mobile,PL004,Retail Store,20-02-2014,58,Churned,31-12-2018
C0015955,Aarav,Aggarwal,Male,31-03-2008,18,aarav.aggarwal614@outlook.com,+919096115097,"Plot 75, Lake Lane, Kolkata",CT0005,Kolkata,ST022,700924,Metro,RG04,Nurse,299730.0,Value,Prepaid Mobile,PL003,Partner/Reseller,26-01-2024,10,Churned,13-12-2024
C0015956,Mahesh,Khanna,Male,31-03-1985,41,mahesh.khanna119@outlook.com,+916929104517,"Door No. 88, Ashok Cross, Hyderabad",CT0006,Hyderabad,ST019,500029,Metro,RG03,School Teacher,433968.0,Value,Prepaid Mobile,PL005,Partner/Reseller,2025/02/13,13,Active,
C0015957,Aishwarya,Ghosh,Female,01-04-1987,39,aishwarya.ghosh529@yahoo.in,+919986094808,"Shop No. 298, Civil Lines Road, Bilaspur",CT0059,Bilaspur,ST027,495574,Tier-3,RG04,Police Officer,753884.0,Value,Fiber Broadband,PL015,Retail Store,13-12-2022,39,Active,
